检验日期	钢线线径	槽轮槽距	班次	单晶编号	验证类型	异常类型	线径	切割时间	切割刀号	切割机台	配方编码	前后排别	排别	成品电导率	成品PH值	成品浓度	成品浊度	成品温度	成品表面张力	成品COD	柠檬酸	置换量	离子液添加量	原液添加比例	清液池电导率	清液池PH	清液池浓度	清液池温度	清液池COD	线痕	TTV
2024-08-15	28	176.5	夜班	CLPC295240843501D12N04	0.6-1.6	#N/A	0.028	2024/8/15 23:26	N1B2152408151122	XQ-B2-15	G12-130-H26-FQ-29	B2后排	B排	7.9	6.01	1.26%	41	25.6	27.9	24692.5	0	5.00%	6.00%	0.74 	8.17	5.62	0.0123 	23.3	24267.5	1	7
2024-08-15	28	175	夜班	CLPC295240843501D12N05	0.6-1.6	#N/A	0.028	2024/8/15 23:24	N1B2142408151122	XQ-B2-14	G12-130-H26-FQ-29	B2后排	B排	7.9	6.01	1.26%	41	25.6	27.9	24692.5	0	5.00%	6.00%	0.74 	8.17	5.62	0.0123 	23.3	24267.5	1	6
2024-08-19	32	181.5	白班	CLPC295240843501D22N02	0.6-1.6	跳线	0.032	2024/8/19 3:44	N1B2072408181632	XQ-B2-07	G12-XXSD-110A	B2前排	B排	7.11	6.08	1.28%	29.6	25.1	28.1	25855	0	5.00%	6.00%	0.73 	7.41	5.67	0.0126 	23.7	24180	6	15
2024-08-19	28	176.5	夜班	CLPC295240843501D22N03	0.6-1.6	#N/A	0.028	2024/8/19 15:19	N1B2102408191201	XQ-B2-10	G12130-H26-FQ-29	B2后排	B排	7.28	6.13	1.29%	37.9	25.4	28.1	25140	0	4.50%	6.00%	0.64 	6.99	5.64	0.0127 	24.6	24400	1	4
2024-08-19	32	181.5	白班	CLPC295240843501D22N04	0.6-1.6	#N/A	0.032	2024/8/19 12:00	N1B2012408191731	XQ-B2-01	G12-XXSD-110A	B2前排	B排	7.41	6.12	1.29%	39.9	25.4	28.1	25855	0	5.00%	6.00%	0.74 	7.56	5.69	0.0127 	23.4	24180	6	6
2024-08-19	32	181.5	白班	CLPC295240843501D22N05	0.6-1.6	#N/A	0.032	2024/8/19 12:09	N1B2072408191661	XQ-B2-07	G12-XXSD-110A	B2前排	B排	7.41	6.12	1.29%	39.9	25.4	28.1	25855	0	5.00%	6.00%	0.74 	7.56	5.69	0.0127 	23.4	24180	1	9
2024-08-20	32	181.5	夜班	CLPC295240843501D22N06WF1	0.6-1.6	跳线	0.032	2024/8/20 15:49	N2B2022408201681	XQ-B2-02	666	B2前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25150	0	4.51%	6.00%	0.64 	6.82	5.7	0.0128 	24.1	24675	130	6
2024-08-15	32	181.5	夜班	CLPC295240843701D22Y02	0.6-1.6	#N/A	0.032	2024/8/15 20:40	N1B3022408151341	XQ-B3-02	G12-XXSD-110A	B3前排	B排	7.69	6.07	1.27%	38.4	25.8	27.8	24692.5	0	5.00%	6.00%	0.74 	8.11	5.52	0.0122 	24.2	24267.5	9	7
2024-08-19	32	181.5	白班	CLPC295240843701D22Y03	0.6-1.6	#N/A	0.032	2024/8/19 8:18	N1B1022408181752	XQ-B1-02	G12-XXSD-110A	B1前排	B排	7.25	6.1	1.29%	34.3	24.8	28.1	25855	0	5.00%	6.00%	0.74 	7.43	5.75	0.0127 	23.4	24180	9	11
2024-08-19	28	176.5	白班	CLPC295240843701D22Y04	0.6-1.6	#N/A	0.028	2024/8/19 5:07	N1B1112408181222	XQ-B1-11	G12130-H26-FQ-29	B1后排	B排	7.2	6.13	1.29%	43.8	24.9	28.2	25855	0	5.00%	6.00%	0.74 	7.37	5.64	0.0126 	23.2	24180	1	5
2024-08-15	32	181.5	夜班	CLPC295240843701D22Y05	0.6-1.6	#N/A	0.032	2024/8/15 18:10	N1B3022408151331	XQ-B3-02	G12-XXSD-110A	B3前排	B排	7.72	6.15	1.27%	39.5	25.9	28	24692.5	0	5.00%	6.00%	0.73 	8.02	5.6	0.0122 	22.8	24267.5	8	16
2024-08-19	28	178	夜班	CLPC295240843801D12Y02	0.6-1.6	#N/A	0.028	2024/8/19 20:44	N1B1082408191421	XQ-B1-08	G12130-H26-105	B1前排	B排	7.18	6.15	1.29%	45.8	25.7	28.2	25140	0	4.50%	6.00%	0.64 	6.8	5.6	0.0127 	24.1	24400	22	4
2024-08-19	28	175	白班	CLPC295240843801D12Y03	0.6-1.6	#N/A	0.028	2024/8/19 2:25	N1B2142408181332	XQ-B2-14	1	B2后排	B排	7.65	6.09	1.27%	27.8	25	28	25855	0	5.00%	6.00%	0.74 	7.41	5.67	0.0126 	23.7	24180	0	8
2024-08-18	28	178	夜班	CLPC295240843801D12Y04	0.6-1.6	跳线	0.028	2024/8/18 20:20	N1B1142408181091	XQ-B1-14	G12130-H26-FQ-XCL	B1后排	B排	7.77	6.14	1.29%	37.6	25.5	28.1	25875	0	5.00%	6.00%	0.73 	7.59	5.74	0.0126 	25.2	24117.5	7	3
2024-08-19	28	176.5	白班	CLPC295240843801D12Y05	0.6-1.6	提料挂断线	0.028	2024/8/19 2:50	N1B2112408181222	XQ-B2-11	G12130-H26-FQ-29	B2后排	B排	7.65	6.09	1.27%	27.8	25	28	25855	0	5.00%	6.00%	0.74 	7.41	5.67	0.0126 	23.7	24180	0	1
2024-08-21	26	178	夜班	CLPC295240843801D12Y06	0.6-1.6	#N/A	0.026	2024/8/21 18:20	N2B2082408211651	XQ-B2-08	G12130-H26-XXSD	B2前排	B排	7.52	6.14	1.27%	63.02	26.3	27.9	24050	0	5.00%	6.00%	0.73 	7.13	5.74	0.0127 	24.4	23890	336	623
2024-08-19	32	181.5	白班	CLPC295240843901D12Y02	0.6-1.6	#N/A	0.032	2024/8/19 7:58	N1B2022408181562	XQ-B2-02	G12-XXSD-110A	B2前排	B排	7.25	6.1	1.29%	34.3	24.8	28.1	25855	0	5.00%	6.00%	0.74 	7.4	5.73	0.0127 	23.6	24180	12	2
2024-08-15	32	181.5	白班	CLPC295240843901D12Y03	0.6-1.6	跳线	0.032	2024/8/15 4:20	N1B1082408141092	XQ-B1-08	G12-XXSD-110A	B1前排	B排	7.45	6.19	1.26%	36.7	26.3	28	25000	0	5.00%	6.00%	0.73 	7.25	5.79	0.0123 	23.8	24462.5	2	4
2024-08-15	28	176.5	白班	CLPC295240843901D12Y04	0.6-1.6	#N/A	0.028	2024/8/15 1:55	N1B1112408140892	XQ-B1-11	G12130-H26-FQ-29	B1后排	B排	7.68	6.24	1.27%	28.3	23.5	28	24800	0	5.00%	6.00%	0.73 	7.32	5.85	0.0123 	24	24375	0	1
2024-08-15	28	176.5	白班	CLPC295240843901D12Y05	0.6-1.6	#N/A	0.028	2024/8/15 8:01	N1B2112408140892	XQ-B2-11	G12130-H26-FQ-29	B2后排	B排	7.81	6.17	1.26%	42.9	26.3	28.1	25000	0	5.00%	6.00%	0.74 	7.25	5.85	0.0122 	24	24462.5	4	10
2024-08-22	32	183	白班	CLPC295240843901D22N02F2	0.6-1.6	断上线	0.032	2024/8/22 2:20	N2B2072408211852	XQ-B2-07	G12-YS33-130-XQB	B2前排	B排	7.67	6.14	1.28%	52.371	25.8	28	24605	0	5.00%	6.00%	0.73 	6.83	5.7	0.0127 	23.9	24417.5	4	12
2024-08-21	28	176.5	夜班	CLPC295240843901D22N03	0.6-1.6	#N/A	0.028	2024/8/21 13:53	N1B1122408211231	XQ-B1-12	1	B1后排	B排	7.54	6.16	1.28%	64.41	25.9	28.1	24230	0	4.51%	6.00%	0.64 	6.99	5.66	0.0127 	24.8	23705	0	10
2024-08-19	32	181.5	夜班	CLPC295240843901D22N04	0.6-1.6	跳线	0.032	2024/8/19 21:45	N1B1052408191732	XQ-B1-05	G12-XXSD-110A	B1前排	B排	6.91	6.1	1.29%	47.11	26	28.2	25140	0	4.51%	6.00%	0.64 	6.8	5.6	0.0127 	24.1	24400	0	16
2024-08-22	26	178	夜班	CLPC295240843901D22N05	0.6-1.6	跳线	0.026	2024/8/22 17:59	N2B1082408221601	XQ-B1-08	G12130-H26-FQ-29	B1前排	B排	7.71	6.07	1.27%	74.9	26	27.9	24512.5	0	5.00%	6.00%	0.73 	7.17	5.71	0.0128 	25.2	24420	12	13
2024-08-22	32	181.5	夜班	CLPC295240843901D22N06W	0.6-1.6	#N/A	0.032	2024/8/22 16:23	N2B1062408221811	XQ-B1-06	G12-XXSD-110-15	B1前排	B排	7.71	6.02	1.27%	79.69	26	27.9	24512.5	0	5.00%	6.00%	0.73 	7.17	5.71	0.0128 	25.2	24420	0	25
2024-08-20	28	178	白班	CLPC295240843901D32N02F2	0.6-1.6	#N/A	0.028	2024/8/20 9:14	N2B2082408201541	XQ-B2-08	G12130-H26-FQ-29	B2前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25000	0	4.51%	6.00%	0.64 	6.32	5.65	0.0128 	23.5	24420	8	4
2024-08-20	32	181.5	夜班	CLPC295240843901D32N03	0.6-1.6	#N/A	0.032	2024/8/20 18:21	N2B1072408201631	XQ-B1-07	G12-XXSD-110A	B1前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25150	0	4.51%	6.00%	0.64 	6.83	5.71	0.0127 	24.8	24675	14	3
2024-08-16	26	176.5	白班	CLPC295240844101D01N02	0.6-1.6	断缝	0.026	2024/8/16 6:49	N1B1092408151062	XQ-B1-09	G12130-H26-FQ-29	B1后排	B排	7.85	6.02	1.27%	39.4	25.2	27.9	24792.5	0	5.00%	6.00%	0.73 	7.9	5.49	0.0123 	23.4	24192.5	6	0
2024-08-20	28	178	夜班	CLPC295240844101D01N03	0.6-1.6	#N/A	0.028	2024/8/20 18:48	N2B2082408201571	XQ-B2-08	G12130-H26-105	B2前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25150	0	4.51%	6.00%	0.64 	6.83	5.71	0.0127 	24.8	24675	137	4
2024-08-20	32	181.5	白班	CLPC295240844101D01N04W	0.6-1.6	断缝	0.032	2024/8/20 8:28	N2B1032408191602	XQ-B1-03	G12-XXSD-110A	B1前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25000	0	4.51%	6.00%	0.64 	6.32	5.65	0.0128 	23.5	24420	14	6
2024-08-19	28	178	夜班	CLPC295240844101D12N02	0.6-1.6	#N/A	0.028	2024/8/19 13:33	N1B2132408191351	XQ-B2-13	G12-130-H26-FQ-30	B2后排	B排	6.83	6.12	1.29%	41.4	24.9	28.1	25855	0	4.51%	6.00%	0.64 	7.56	5.69	0.0127 	23.4	24180	3	1
2024-08-19	32	181.5	白班	CLPC295240844101D12N03	0.6-1.6	#N/A	0.032	2024/8/19 10:44	N1B2042408191681	XQ-B2-04	G12-XXSD-110A	B2前排	B排	7.49	6.13	1.29%	41.1	25.1	28.1	25855	0	5.00%	6.00%	0.73 	7.4	5.66	0.0127 	23.6	24180	1	6
2024-08-19	28	176.5	夜班	CLPC295240844101D12N04	0.6-1.6	#N/A	0.028	2024/8/19 14:10	N1B1092408191261	XQ-B1-09	G12130-H26-FQ-29	B1后排	B排	7.28	6.13	1.29%	37.9	25.4	28.1	25140	0	4.50%	6.00%	0.64 	6.99	5.64	0.0127 	24.6	24400	0	3
2024-08-22	32	183	白班	CLPC295240844101D12N05W	0.6-1.6	#N/A	0.032	2024/8/22 4:01	N2B2012408211852	XQ-B2-01	G12-YS33-130-XQB	B2前排	B排	7.29	6.13	1.28%	40.41	25.9	28.1	24605	0	5.00%	6.00%	0.74 	7.04	5.74	0.0127 	23.9	24417.5	29	8
2024-08-18	28	176.5	夜班	CLPC295240844201D32Y03	0.6-1.6	#N/A	0.028	2024/8/18 23:00	N1B2102408181142	XQ-B2-10	G12130-H26-FQ-29	B2后排	B排	7.41	6.06	1.27%	26.3	25.7	28.1	25875	0	5.00%	6.00%	0.73 	7.29	5.65	0.0126 	24.3	24117.5	2	2
2024-08-18	32	181.5	夜班	CLPC295240844201D32Y04	0.6-1.6	#N/A	0.032	2024/8/18 20:57	N1B1032408181481	XQ-B1-03	G12-XXSD-110A	B1前排	B排	7.62	6.12	1.28%	39.3	25.3	27.9	25875	0	5.00%	6.00%	0.74 	7.59	5.74	0.0126 	25.2	24117.5	0	5
2024-08-18	32	181.5	夜班	CLPC295240844201D32Y05	0.6-1.6	#N/A	0.032	2024/8/18 19:48	N1B2042408181631	XQ-B2-04	G12-XXSD-110A	B2前排	B排	7.77	6.14	1.29%	37.6	25.5	28.1	25875	0	5.00%	6.00%	0.73 	7.91	5.71	0.0126 	25	24117.5	5	11
2024-08-15	28	176.5	夜班	CLPC295240844301D32N03	0.6-1.6	加切	0.028	2024/8/15 22:56	N1B1112408150972	XQ-B1-11	G12130-H26-FQ-29	B1后排	B排	8.15	6.06	1.27%	33.4	24.8	28.1	24692.5	0	5.00%	6.00%	0.73 	8.17	5.62	0.0123 	23.3	24267.5	0	3
2024-08-15	32	181.5	夜班	CLPC295240844301D32N04	0.6-1.6	#N/A	0.032	2024/8/15 21:59	N1B3072408151162	XQ-B3-07	G12-XXSD-110A	B3前排	B排	7.69	6.07	1.27%	38.4	25.8	27.8	24692.5	0	5.00%	6.00%	0.74 	8.11	5.52	0.0122 	24.2	24267.5	14	15
2024-08-19	28	178	夜班	CLPC295240844301D42N02	0.6-1.6	#N/A	0.028	2024/8/19 20:04	N1B1102408191091	XQ-B1-10	G12130-H26-FQ-30	B1后排	B排	7.18	6.15	1.29%	45.8	25.7	28.2	25140	0	4.50%	6.00%	0.64 	6.8	5.6	0.0127 	24.1	24400	5	2
2024-08-22	32	183	白班	CLPC295240844402D01N02W	0.6-1.6	断缝	0.032	2024/8/22 10:57	N2B2072408221871	XQ-B2-07	G12-XXSD-110-18	B2前排	B排	7.72	6.16	1.27%	45.51	25.7	28	24605	0	5.00%	6.00%	0.73 	6.95	5.7	0.0128 	24.1	24417.5	4	1
2024-08-19	28	178	夜班	CLPC295240844402D12N02	0.6-1.6	#N/A	0.028	2024/8/19 13:42	N1B1082408191391	XQ-B1-08	G12130-H26-105	B1前排	B排	6.83	6.12	1.29%	41.4	24.9	28.1	25855	0	4.51%	6.00%	0.64 	7.56	5.69	0.0127 	23.4	24180	92	3
2024-08-19	28	176.5	白班	CLPC295240844402D12N03	0.6-1.6	#N/A	0.028	2024/8/19 7:34	N1B1112408181232	XQ-B1-11	G12130-H26-FQ-29	B1后排	B排	7.25	6.1	1.29%	34.3	24.8	28.1	25855	0	5.00%	6.00%	0.74 	7.4	5.73	0.0127 	23.6	24180	0	5
2024-08-19	32	181.5	白班	CLPC295240844402D12N04	0.6-1.6	断缝	0.032	2024/8/19 8:47	N1B2032408181652	XQ-B2-03	G12-XXSD-110A	B2前排	B排	7.45	6.14	1.29%	36.2	25.5	28.1	25855	0	5.00%	6.00%	0.73 	7.43	5.75	0.0127 	23.4	24180	1	8
2024-08-19	28	176.5	白班	CLPC295240844402D12N05	0.6-1.6	#N/A	0.028	2024/8/19 10:32	N1B2152408191411	XQ-B2-15	G12-130-H26-FQ-29	B2后排	B排	7.49	6.13	1.29%	41.1	25.1	28.1	25855	0	5.00%	6.00%	0.73 	7.4	5.66	0.0127 	23.6	24180	94	7
2024-08-22	32	181.5	白班	CLPC295240844402D12N06W	0.6-1.6	断缝	0.032	2024/8/22 2:35	N2B3032408211722	XQ-B3-03	G12-XXSD-110-15	B3前排	B排	7.29	6.13	1.28%	40.41	25.9	28.1	24605	0	5.00%	6.00%	0.74 	6.83	5.7	0.0127 	23.9	24417.5	7	8
2024-08-22	32	181.5	白班	CLPC295240844501D32Y02F2	0.6-1.6	#N/A	0.032	2024/8/22 8:23	N2B2052408211822	XQ-B2-05	G12-XXSD-110-18	B2前排	B排	7.5	6.15	1.27%	38.25	25.8	28.1	24605	0	5.00%	6.00%	0.74 	6.85	5.71	0.0127 	23.4	24417.5	0	19
2024-08-15	28	176.5	夜班	CLPC295240844501D32Y03	0.6-1.6	断下线	0.028	2024/8/15 15:55	N1B2092408150931	XQ-B2-09	G12130-H26-FQ-30	B2后排	B排	7.57	6.21	1.26%	54	25.9	28.1	24692.5	0	5.00%	6.00%	0.73 	7.32	5.74	0.0122 	23.7	24267.5	0	1
2024-08-15	28	176.5	夜班	CLPC295240844501D32Y04	0.6-1.6	加切	0.028	2024/8/15 18:18	N1B1122408150771	XQ-B1-12	G12130-H26-FQ-29	B1后排	B排	7.81	6.23	1.26%	36.9	24.8	28	24692.5	实际使用880L切换批号，加药桶0.39m切下桶原液占用161.1L	5.00%	6.00%	0.73 	8.02	5.6	0.0122 	22.8	24267.5	0	2
2024-08-15	28	178	白班	CLPC295240844501D32Y05	0.6-1.6	#N/A	0.028	2024/8/15 8:55	N1B2122408140832	XQ-B2-12	G12130-H26-FQ-XCL	B2后排	B排	7.81	6.17	1.26%	42.9	26.3	28.1	25000	0	5.00%	6.00%	0.74 	7.25	5.85	0.0122 	24	24462.5	1	6
2024-08-19	32	181.5	白班	CLPC295240844501D42N02	0.6-1.6	跳线	0.032	2024/8/19 1:54	N1B2062408181532	XQ-B2-06	G12-XXSD-110A	B2前排	B排	7.31	6	1.27%	36	25.1	28	25875	0	5.00%	6.00%	0.73 	7.56	5.69	0.0126 	23.6	24117.5	2	17
2024-08-18	28	176.5	夜班	CLPC295240844501D42N03	0.6-1.6	#N/A	0.028	2024/8/18 20:26	N1B2102408181131	XQ-B2-10	G12130-H26-FQ-29	B2后排	B排	7.77	6.14	1.29%	37.6	25.5	28.1	25875	0	5.00%	6.00%	0.73 	7.59	5.74	0.0126 	25.2	24117.5	16	2
2024-08-19	32	181.5	白班	CLPC295240844501D42N04	0.6-1.6	#N/A	0.032	2024/8/19 9:26	N1B2012408191721	XQ-B2-01	G12-XXSD-110A	B2前排	B排	7.18	6.11	1.29%	30.7	25	28	25855	0	5.00%	6.00%	0.73 	7.43	5.75	0.0127 	23.4	24180	1	7
2024-08-19	28	176.5	夜班	CLPC295240844501D42N05W	0.6-1.6	#N/A	0.028	2024/8/19 16:39	N1B1152408191431	XQ-B1-15	G12130-H26-FQ-30XS	B1后排	B排	7.16	6.06	1.29%	34	25.6	28.3	25140	0	4.50%	6.00%	0.64 	7.05	5.7	0.0126 	24.4	24400	1	12
2024-08-15	28	176.5	白班	CLPC295240844601D02Y02	0.6-1.6	#N/A	0.028	2024/8/15 8:40	N1B1122408140742	XQ-B1-12	G12130-H26-FQ-29	B1后排	B排	7.81	6.17	1.26%	42.9	26.3	28.1	25000	0	5.00%	6.00%	0.74 	7.25	5.85	0.0122 	24	24462.5	0	3
2024-08-15	32	181.5	白班	CLPC295240844601D02Y03	0.6-1.6	#N/A	0.032	2024/8/15 6:05	N1B3022408141282	XQ-B3-02	xxg	B3前排	B排	7.49	6.18	1.26%	38.1	26.5	27.9	25000	0	5.00%	6.00%	0.74 	7.37	5.89	0.0122 	24.1	24462.5	13	17
2024-08-15	32	181.5	白班	CLPC295240844601D02Y04	0.6-1.6	提料挂断线	0.032	2024/8/15 4:28	N1B3082408141212	XQ-B3-08	G12-YS33-130-110	B3前排	B排	7.7	6.16	1.26%	53.7	26.6	28	25000	0	5.00%	6.00%	0.73 	7.25	5.79	0.0123 	23.8	24462.5	0	60
2024-08-15	32	181.5	夜班	CLPC295240844601D02Y05	0.6-1.6	#N/A	0.032	2024/8/15 15:10	N1B1082408151131	XQ-B1-08	G12-XXSD-110A	B1前排	B排	7.52	6.23	1.28%	46.2	25.5	28.2	24692.5	0	5.00%	6.00%	0.73 	7.32	5.74	0.0122 	23.7	24267.5	2	75
2024-08-15	32	181.5	白班	CLPC295240844601D02Y06	0.6-1.6	跳线	0.032	2024/8/15 9:37	N1B3082408151231	XQ-B3-08	G12-XXSD-110A	B3前排	B排	7.54	6.12	1.26%	38.2	25.8	28.2	25000	0	5.00%	6.00%	0.73 	7.25	5.85	0.0122 	24	24462.5	35	11
2024-08-19	32	181.5	夜班	CLPC295240844601D12Y02	0.6-1.6	断缝	0.032	2024/8/19 18:54	N1B2072408191691	XQ-B2-07	G12-XXSD-110A	B2前排	B排	6.88	6.13	1.29%	29.61	26	28.3	25140	0	4.51%	6.00%	0.64 	6.87	5.59	0.0127 	24.9	24400	15	37
2024-08-19	28	178	白班	CLPC295240844601D12Y03	0.6-1.6	#N/A	0.028	2024/8/19 4:17	N1B1132408181262	XQ-B1-13	G12130-H26-FQ-29	B1后排	B排	7.61	6.11	1.28%	44.6	25.1	27.9	25855	0	5.00%	6.00%	0.73 	7.37	5.64	0.0126 	23.2	24180	0	2
2024-08-19	32	181.5	白班	CLPC295240844601D12Y04	0.6-1.6	#N/A	0.032	2024/8/19 6:41	N1B2052408181552	XQ-B2-05	G12-XXSD-110A	B2前排	B排	7.39	6.12	1.29%	41.6	25	28	25855	0	5.00%	6.00%	0.73 	7.4	5.73	0.0127 	23.6	24180	3	21
2024-08-19	32	181.5	白班	CLPC295240844601D12Y05	0.6-1.6	#N/A	0.032	2024/8/19 6:01	N1B1062408181552	XQ-B1-06	G12-XXSD-110A	B1前排	B排	7.2	6.13	1.29%	43.8	24.9	28.2	25855	0	5.00%	6.00%	0.74 	7.4	5.73	0.0127 	23.6	24180	2	8
2024-08-19	28	176.5	夜班	CLPC295240844601D12Y06	0.6-1.6	#N/A	0.028	2024/8/19 16:32	N1B1092408191271	XQ-B1-09	G12130-H26-FQ-29	B1后排	B排	7.21	6.12	1.29%	34.1	26.3	28.1	25140	0	4.51%	6.00%	0.64 	7.05	5.7	0.0126 	24.4	24400	2	3
2024-08-15	28	175	白班	CLPC295240844801D22Y03	0.6-1.6	#N/A	0.028	2024/8/15 8:42	N1B1102408140862	XQ-B1-10	G12130-H26-FQ-29	B1后排	B排	7.81	6.17	1.26%	42.9	26.3	28.1	25000	0	5.00%	6.00%	0.74 	7.25	5.85	0.0122 	24	24462.5	1	1
2024-08-15	32	181.5	白班	CLPC295240844801D22Y04	0.6-1.6	#N/A	0.032	2024/8/15 8:43	N1B3042408141322	XQ-B3-04	G12-XXSD-110A	B3前排	B排	7.81	6.17	1.26%	42.9	26.3	28.1	25000	0	5.00%	6.00%	0.74 	7.25	5.85	0.0122 	24	24462.5	0	37
2024-08-15	32	181.5	夜班	CLPC295240844801D22Y05	0.6-1.6	跳线	0.032	2024/8/15 14:59	N1B3042408151341	XQ-B3-04	G12-XXSD-110A	B3前排	B排	7.52	6.23	1.28%	46.2	25.5	28.2	24692.5	0	5.00%	6.00%	0.73 	7.32	5.74	0.0122 	23.7	24267.5	1	5
2024-08-21	32	181.5	夜班	CLPC295240844801D22Y06	0.6-1.6	#N/A	0.032	2024/8/22 0:37	N2B3102408211802	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	7.42	6.1	1.27%	47.496	26	27.9	24050	0	5.00%	6.00%	0.74 	7.1	5.67	0.0127 	23.7	23890	7	7
2024-08-21	32	181.5	夜班	CLPC295240844801D22Y07W	0.6-1.6	#N/A	0.032	2024/8/21 22:15	N2B3092408211732	XQ-B3-09	G12-XXSD-100-TSI	B3后排	B排	7.6	6.11	1.27%	63.672	25.8	27.8	24050	0	5.00%	6.00%	0.73 	7	5.69	0.0127 	22.9	23890	6	1
2024-08-19	32	181.5	白班	CLPC295240844801D32N02	0.6-1.6	#N/A	0.032	2024/8/19 1:55	N1B2052408181532	XQ-B2-05	G12-XXSD-110A	B2前排	B排	7.31	6	1.27%	36	25.1	28	25875	0	5.00%	6.00%	0.73 	7.56	5.69	0.0126 	23.6	24117.5	0	13
2024-08-19	28	178	白班	CLPC295240844801D32N04	0.6-1.6	断缝	0.028	2024/8/18 23:47	N1B1142408181102	XQ-B1-14	G12130-H26-FQ-29	B1后排	B排	7.88	6.13	1.27%	33	25	28	25875	0	5.00%	6.00%	0.73 	7.29	5.65	0.0126 	24.3	24117.5	26	467
2024-08-19	28	176.5	夜班	CLPC295240844901D12Y02	0.6-1.6	#N/A	0.028	2024/8/19 20:01	N1B2102408191221	XQ-B2-10	G12130-H26-FQ-29	B2后排	B排	7.18	6.15	1.29%	45.8	25.7	28.2	25140	0	4.50%	6.00%	0.64 	6.8	5.6	0.0127 	24.1	24400	0	2
2024-08-20	32	181.5	白班	CLPC295240844901D12Y04	0.6-1.6	跳线	0.032	2024/8/19 23:12	N1B2032408191702	XQ-B2-03	G12-XXSD-110A	B2前排	B排	6.79	6.1	1.29%	41.82	25.9	28	25140	0	4.51%	6.00%	0.64 	6.95	5.62	0.0128 	25	24400	7	12
2024-08-20	32	181.5	白班	CLPC295240844901D12Y05	0.6-1.6	#N/A	0.032	2024/8/19 23:22	N1B1022408191802	XQ-B1-02	G12-XXSD-110A	B1前排	B排	6.79	6.1	1.29%	41.82	25.9	28	25140	0	4.51%	6.00%	0.64 	6.95	5.62	0.0128 	25	24400	5	16
2024-08-20	32	181.5	夜班	CLPC295240844901D12Y06	0.6-1.6	断缝	0.032	2024/8/20 14:04	N2B2062408201661	XQ-B2-06	G12-XXSD-110A	B2前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25150	0	4.51%	6.00%	0.64 	6.82	5.7	0.0128 	24.1	24675	5	8
2024-08-20	32	181.5	夜班	CLPC295240844901D12Y07W	0.6-1.6	#N/A	0.032	2024/8/20 12:41	N2B1022408201851	XQ-B1-02	G12-XXSD-110A	B1前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25000	0	4.51%	6.00%	0.64 	6.45	5.71	0.0128 	24.6	24420	0	3
2024-08-15	32	181.5	白班	CLPC295240845102D12Y07W	0.6-1.6	#N/A	0.032	2024/8/15 4:00	N2B4012408141142	XQ-B4-01	G12-XXSD-110A	B4前排	B排	7.45	6.19	1.26%	36.7	26.3	28	25000	0	5.00%	6.00%	0.73 	7.25	5.79	0.0123 	23.8	24462.5	949	7
2024-08-19	32	181.5	夜班	CLPC295240845102D32Y03	0.6-1.6	#N/A	0.032	2024/8/19 22:12	N1B2012408191762	XQ-B2-01	G12-XXSD-110A	B2前排	B排	6.6	6.13	1.29%	34.69	26.2	28	25140	0	4.50%	6.00%	0.64 	6.95	5.62	0.0128 	25	24400	1	4
2024-08-19	28	176.5	夜班	CLPC295240845102D32Y04	0.6-1.6	加切	0.028	2024/8/19 22:26	N1B2102408191232	XQ-B2-10	G12130-H26-FQ-29	B2后排	B排	6.6	6.13	1.29%	34.69	26.2	28	25140	0	4.50%	6.00%	0.64 	6.95	5.62	0.0128 	25	24400	0	2
2024-08-20	28	178	夜班	CLPC295240845102D32Y05	0.6-1.6	跳线	0.028	2024/8/20 11:33	N1B1042408201551	XQ-B1-04	G12130-H26-FQ-XCL	B1前排	B排	7.44	6.11	1.28%	44.65	25.6	28.1	25000	0	4.51%	6.00%	0.64 	6.69	5.62	0.0127 	24	24420	272	86
2024-08-20	32	181.5	白班	CLPC295240845102D32Y06W	0.6-1.6	#N/A	0.032	2024/8/19 23:43	N1B2052408191622	XQ-B2-05	G12-XXSD-110A	B2前排	B排	6.72	6.07	1.29%	36.27	25.9	27.8	25140	0	4.51%	6.00%	0.64 	6.95	5.62	0.0128 	25	24400	4	2
2024-08-19	32	181.5	白班	CLPC295240845203D12N02	0.6-1.6	#N/A	0.032	2024/8/19 13:52	N1B2032408191661	XQ-B2-03	G12-XXSD-110A	B2前排	B排	6.83	6.12	1.29%	41.4	24.9	28.1	25855	0	4.51%	6.00%	0.64 	7.56	5.69	0.0127 	23.4	24180	6	10
2024-08-19	32	181.5	夜班	CLPC295240845203D12N03	0.6-1.6	断缝	0.032	2024/8/19 16:13	N1B1032408191551	XQ-B1-03	G12-XXSD-110A	B1前排	B排	7.21	6.12	1.29%	34.1	26.3	28.1	25140	0	4.51%	6.00%	0.64 	7.05	5.7	0.0126 	24.4	24400	12	5
